client_code,date,amount,currency,type,category,description,balance,merchant
CLIENT_008,2025-05-31,-10360.029543569746,KZT,debit,ювелирные,Транзакция ювелирные на сумму 10360.03 ₸,245570.87772285426,Merchant_38
CLIENT_008,2025-04-29,-11262.476861898214,KZT,debit,hotel,Транзакция hotel на сумму 11262.48 ₸,234308.40086095606,Merchant_75
CLIENT_008,2025-07-06,-14271.053878121409,KZT,debit,косметика,Транзакция косметика на сумму 14271.05 ₸,220037.34698283466,Merchant_39
CLIENT_008,2025-07-07,5919.687923141091,KZT,credit,спорт,Транзакция спорт на сумму 5919.69 ₸,225957.03490597574,Merchant_31
CLIENT_008,2025-08-05,-9297.64366457644,KZT,debit,музыка,Транзакция музыка на сумму 9297.64 ₸,216659.3912413993,Merchant_100
CLIENT_008,2025-06-22,26056.765405775226,KZT,credit,travel,Транзакция travel на сумму 26056.77 ₸,242716.15664717453,Merchant_91
CLIENT_008,2025-07-23,-2869.5944097570155,KZT,debit,украшения,Транзакция украшения на сумму 2869.59 ₸,239846.56223741753,Merchant_49
CLIENT_008,2025-08-20,-5381.356949110789,KZT,debit,travel,Транзакция travel на сумму 5381.36 ₸,234465.20528830675,Merchant_99
CLIENT_008,2025-03-25,11629.913721011375,KZT,credit,конвертация,Транзакция конвертация на сумму 11629.91 ₸,246095.11900931812,Merchant_7
CLIENT_008,2025-04-04,-1471.7065680271903,KZT,debit,авиабилет,Транзакция авиабилет на сумму 1471.71 ₸,244623.41244129094,Merchant_35
CLIENT_008,2025-04-24,8962.258193641399,KZT,credit,music,Транзакция music на сумму 8962.26 ₸,253585.67063493235,Merchant_99
CLIENT_008,2025-05-20,-447.4165719868368,KZT,debit,jewelry,Транзакция jewelry на сумму 447.42 ₸,253138.25406294552,Merchant_35
CLIENT_008,2025-08-09,-17599.424100201206,KZT,debit,sport,Транзакция sport на сумму 17599.42 ₸,235538.82996274432,Merchant_98
CLIENT_008,2025-08-24,3302.3617082075925,KZT,credit,туризм,Транзакция туризм на сумму 3302.36 ₸,238841.1916709519,Merchant_49
CLIENT_008,2025-08-25,-22195.060781472195,KZT,debit,travel,Транзакция travel на сумму 22195.06 ₸,216646.1308894797,Merchant_28
CLIENT_008,2025-04-12,-6255.7839236767195,KZT,debit,такси,Транзакция такси на сумму 6255.78 ₸,210390.34696580298,Merchant_7
CLIENT_008,2025-07-23,-1031.9542888489982,KZT,debit,бензин,Транзакция бензин на сумму 1031.95 ₸,209358.39267695398,Merchant_75
CLIENT_008,2025-05-28,1313.863585310927,KZT,credit,туризм,Транзакция туризм на сумму 1313.86 ₸,210672.2562622649,Merchant_16
CLIENT_008,2025-06-10,9199.18344736126,KZT,credit,транспорт,Транзакция транспорт на сумму 9199.18 ₸,219871.43970962617,Merchant_9
CLIENT_008,2025-08-13,340.4249644331286,KZT,credit,фитнес,Транзакция фитнес на сумму 340.42 ₸,220211.8646740593,Merchant_75
CLIENT_008,2025-05-26,1042.061733124991,KZT,credit,магазин,Транзакция магазин на сумму 1042.06 ₸,221253.92640718428,Merchant_93
CLIENT_008,2025-04-23,18191.136527346935,KZT,credit,билет,Транзакция билет на сумму 18191.14 ₸,239445.06293453122,Merchant_27
CLIENT_008,2025-07-17,5887.210011160938,KZT,credit,travel,Транзакция travel на сумму 5887.21 ₸,245332.27294569215,Merchant_61
CLIENT_008,2025-08-03,3361.0101083281506,KZT,credit,билет,Транзакция билет на сумму 3361.01 ₸,248693.2830540203,Merchant_36
CLIENT_008,2025-08-11,-5591.106096385956,KZT,debit,premium,Транзакция premium на сумму 5591.11 ₸,243102.17695763436,Merchant_24
CLIENT_008,2025-07-29,-4675.125195032605,KZT,debit,подписка,Транзакция подписка на сумму 4675.13 ₸,238427.05176260177,Merchant_14
CLIENT_008,2025-03-26,7671.332108207188,KZT,credit,yandex,Транзакция yandex на сумму 7671.33 ₸,246098.38387080896,Merchant_65
CLIENT_008,2025-05-24,-11971.87030443126,KZT,debit,yandex,Транзакция yandex на сумму 11971.87 ₸,234126.5135663777,Merchant_89
CLIENT_008,2025-09-09,-6662.964254890725,KZT,debit,premium,Транзакция premium на сумму 6662.96 ₸,227463.54931148698,Merchant_29
CLIENT_008,2025-08-16,-2893.4305077989707,KZT,debit,luxury,Транзакция luxury на сумму 2893.43 ₸,224570.118803688,Merchant_29
CLIENT_008,2025-05-30,-7883.9539722302125,KZT,debit,авиабилет,Транзакция авиабилет на сумму 7883.95 ₸,216686.1648314578,Merchant_7
CLIENT_008,2025-05-16,-21453.80635917538,KZT,debit,отель,Транзакция отель на сумму 21453.81 ₸,195232.35847228242,Merchant_89
CLIENT_008,2025-09-09,21365.76948750078,KZT,credit,такси,Транзакция такси на сумму 21365.77 ₸,216598.1279597832,Merchant_43
CLIENT_008,2025-07-05,713.1094930686295,KZT,credit,путешествие,Транзакция путешествие на сумму 713.11 ₸,217311.2374528518,Merchant_30
CLIENT_008,2025-04-09,7984.548052057942,KZT,credit,бензин,Транзакция бензин на сумму 7984.55 ₸,225295.78550490976,Merchant_13
CLIENT_008,2025-07-06,11843.10323666188,KZT,credit,косметика,Транзакция косметика на сумму 11843.10 ₸,237138.88874157163,Merchant_54
CLIENT_008,2025-05-25,135.840073656574,KZT,credit,yandex,Транзакция yandex на сумму 135.84 ₸,237274.7288152282,Merchant_36
CLIENT_008,2025-07-28,-9500.06855172707,KZT,debit,yandex,Транзакция yandex на сумму 9500.07 ₸,227774.66026350114,Merchant_19
CLIENT_008,2025-06-04,-13261.160318684857,KZT,debit,jewelry,Транзакция jewelry на сумму 13261.16 ₸,214513.49994481629,Merchant_68
CLIENT_008,2025-09-09,9911.97429661415,KZT,credit,cosmetics,Транзакция cosmetics на сумму 9911.97 ₸,224425.47424143043,Merchant_49
CLIENT_008,2025-04-04,-451.99740577538506,KZT,debit,отдых,Транзакция отдых на сумму 452.00 ₸,223973.47683565505,Merchant_30
CLIENT_008,2025-04-19,1137.1344962185622,KZT,credit,доллар,Транзакция доллар на сумму 1137.13 ₸,225110.6113318736,Merchant_53
CLIENT_008,2025-05-16,6588.264199811624,KZT,credit,fitness,Транзакция fitness на сумму 6588.26 ₸,231698.87553168522,Merchant_71
CLIENT_008,2025-03-19,-6067.785816910345,KZT,debit,uber,Транзакция uber на сумму 6067.79 ₸,225631.08971477486,Merchant_69
CLIENT_008,2025-08-08,2403.131360481984,KZT,credit,games,Транзакция games на сумму 2403.13 ₸,228034.22107525685,Merchant_1
CLIENT_008,2025-04-09,-22791.227223370202,KZT,debit,такси,Транзакция такси на сумму 22791.23 ₸,205242.99385188665,Merchant_66
CLIENT_008,2025-05-12,8444.575039076455,KZT,credit,бензин,Транзакция бензин на сумму 8444.58 ₸,213687.5688909631,Merchant_87
CLIENT_008,2025-04-25,-28099.667850817346,KZT,debit,конвертация,Транзакция конвертация на сумму 28099.67 ₸,185587.90104014575,Merchant_81
CLIENT_008,2025-07-31,1154.8880174044677,KZT,credit,отель,Транзакция отель на сумму 1154.89 ₸,186742.78905755022,Merchant_20
CLIENT_008,2025-09-05,-6056.8942644154,KZT,debit,стриминг,Транзакция стриминг на сумму 6056.89 ₸,180685.89479313482,Merchant_29
CLIENT_008,2025-06-21,-2397.580778223388,KZT,debit,yandex,Транзакция yandex на сумму 2397.58 ₸,178288.31401491145,Merchant_43
CLIENT_008,2025-07-03,-2885.8849064123733,KZT,debit,путешествие,Транзакция путешествие на сумму 2885.88 ₸,175402.42910849908,Merchant_68
CLIENT_008,2025-09-01,-12302.790243477266,KZT,debit,здоровье,Транзакция здоровье на сумму 12302.79 ₸,163099.6388650218,Merchant_81
CLIENT_008,2025-07-07,14008.752252567558,KZT,credit,путешествие,Транзакция путешествие на сумму 14008.75 ₸,177108.39111758937,Merchant_15
CLIENT_008,2025-09-14,-4370.552411535918,KZT,fx_sell,fx_sell,Транзакция fx_sell на сумму 4370.55 ₸,172737.83870605344,Merchant_6
CLIENT_008,2025-08-09,11878.509479480623,KZT,credit,yandex,Транзакция yandex на сумму 11878.51 ₸,184616.34818553407,Merchant_44
CLIENT_008,2025-03-26,12476.101529915813,KZT,fx_buy,fx_buy,Транзакция fx_buy на сумму 12476.10 ₸,197092.44971544988,Merchant_42
CLIENT_008,2025-09-08,-8279.052551606967,KZT,debit,uber,Транзакция uber на сумму 8279.05 ₸,188813.39716384292,Merchant_43
CLIENT_008,2025-08-23,20921.98671155688,KZT,credit,hotel,Транзакция hotel на сумму 20921.99 ₸,209735.3838753998,Merchant_14
CLIENT_008,2025-05-19,-2718.759788287285,KZT,debit,авиабилет,Транзакция авиабилет на сумму 2718.76 ₸,207016.62408711252,Merchant_37
CLIENT_008,2025-06-09,-2827.7854584179295,KZT,fx_sell,fx_buy,Транзакция fx_buy на сумму 2827.79 ₸,204188.8386286946,Merchant_83
CLIENT_008,2025-06-25,3533.757324876426,KZT,credit,отель,Транзакция отель на сумму 3533.76 ₸,207722.59595357103,Merchant_78
CLIENT_008,2025-08-08,-2920.0743351385745,KZT,debit,такси,Транзакция такси на сумму 2920.07 ₸,204802.52161843245,Merchant_52
CLIENT_008,2025-04-21,-5580.229394538556,KZT,debit,hotel,Транзакция hotel на сумму 5580.23 ₸,199222.2922238939,Merchant_88
CLIENT_008,2025-03-21,-5231.735105410551,KZT,debit,туризм,Транзакция туризм на сумму 5231.74 ₸,193990.55711848335,Merchant_9
CLIENT_008,2025-08-09,4251.350175863006,KZT,credit,стриминг,Транзакция стриминг на сумму 4251.35 ₸,198241.90729434637,Merchant_18
CLIENT_008,2025-09-13,7975.862462593355,KZT,credit,транспорт,Транзакция транспорт на сумму 7975.86 ₸,206217.76975693973,Merchant_56
CLIENT_008,2025-08-08,-482.9384011914573,KZT,debit,бензин,Транзакция бензин на сумму 482.94 ₸,205734.83135574826,Merchant_45
CLIENT_008,2025-03-20,-179.658874265542,KZT,debit,sport,Транзакция sport на сумму 179.66 ₸,205555.17248148273,Merchant_28
CLIENT_008,2025-08-09,11301.701450574114,KZT,credit,доллар,Транзакция доллар на сумму 11301.70 ₸,216856.87393205686,Merchant_97
CLIENT_008,2025-07-24,31387.410558286458,KZT,credit,топ-категории,Транзакция топ-категории на сумму 31387.41 ₸,248244.2844903433,Merchant_22
CLIENT_008,2025-07-04,-7287.401032775024,KZT,debit,билет,Транзакция билет на сумму 7287.40 ₸,240956.88345756827,Merchant_71
CLIENT_009,2025-05-28,-20790.36109280815,KZT,fx_sell,fx_sell,Транзакция fx_sell на сумму 20790.36 ₸,445442.7265674901,Merchant_24
CLIENT_009,2025-04-02,-24888.58280692086,KZT,debit,косметика,Транзакция косметика на сумму 24888.58 ₸,420554.1437605692,Merchant_54
CLIENT_009,2025-03-25,-12646.242523118792,KZT,debit,люкс,Транзакция люкс на сумму 12646.24 ₸,407907.9012374504,Merchant_65
CLIENT_009,2025-03-30,-27048.233339207763,KZT,debit,health,Транзакция health на сумму 27048.23 ₸,380859.66789824265,Merchant_65
CLIENT_009,2025-05-18,-40314.284506872566,KZT,debit,фитнес,Транзакция фитнес на сумму 40314.28 ₸,340545.38339137007,Merchant_38
CLIENT_009,2025-03-25,-25586.862615884125,KZT,debit,jewelry,Транзакция jewelry на сумму 25586.86 ₸,314958.52077548596,Merchant_62
CLIENT_009,2025-05-10,32292.611049525298,KZT,credit,gold,Транзакция gold на сумму 32292.61 ₸,347251.1318250113,Merchant_28
CLIENT_009,2025-03-31,-36700.462514873034,KZT,debit,health,Транзакция health на сумму 36700.46 ₸,310550.66931013827,Merchant_63
CLIENT_009,2025-04-07,131404.4598745989,KZT,credit,супермаркет,Транзакция супермаркет на сумму 131404.46 ₸,441955.12918473716,Merchant_5
CLIENT_009,2025-04-03,-49612.787306130864,KZT,debit,путешествие,Транзакция путешествие на сумму 49612.79 ₸,392342.3418786063,Merchant_14
CLIENT_009,2025-04-22,-6339.085622457673,KZT,debit,conversion,Транзакция conversion на сумму 6339.09 ₸,386003.2562561486,Merchant_13
CLIENT_009,2025-08-19,-32202.941194817686,KZT,debit,ювелирные,Транзакция ювелирные на сумму 32202.94 ₸,353800.3150613309,Merchant_78
CLIENT_009,2025-09-14,87761.52637925494,KZT,credit,парфюм,Транзакция парфюм на сумму 87761.53 ₸,441561.84144058585,Merchant_90
CLIENT_009,2025-07-17,-33535.78539089204,KZT,debit,music,Транзакция music на сумму 33535.79 ₸,408026.05604969384,Merchant_5
CLIENT_009,2025-06-20,95657.73787740874,KZT,credit,premium,Транзакция premium на сумму 95657.74 ₸,503683.7939271026,Merchant_8
CLIENT_009,2025-04-22,32322.25641326784,KZT,credit,cosmetics,Транзакция cosmetics на сумму 32322.26 ₸,536006.0503403704,Merchant_81
CLIENT_009,2025-09-04,121127.51446618438,KZT,credit,ресторан,Транзакция ресторан на сумму 121127.51 ₸,657133.5648065548,Merchant_89
CLIENT_009,2025-05-24,-28744.431978608005,KZT,debit,косметика,Транзакция косметика на сумму 28744.43 ₸,628389.1328279468,Merchant_41
CLIENT_009,2025-05-26,68970.61308243894,KZT,credit,apps,Транзакция apps на сумму 68970.61 ₸,697359.7459103857,Merchant_62
CLIENT_009,2025-04-16,-33820.01334773882,KZT,debit,кафе,Транзакция кафе на сумму 33820.01 ₸,663539.732562647,Merchant_64
CLIENT_009,2025-08-26,-13252.384079203664,KZT,debit,ресторан,Транзакция ресторан на сумму 13252.38 ₸,650287.3484834433,Merchant_29
CLIENT_009,2025-03-20,-24558.938676815997,KZT,debit,стриминг,Транзакция стриминг на сумму 24558.94 ₸,625728.4098066273,Merchant_2
CLIENT_009,2025-07-22,-9277.222526746777,KZT,debit,путешествие,Транзакция путешествие на сумму 9277.22 ₸,616451.1872798805,Merchant_52
CLIENT_009,2025-07-09,-16886.513643398772,KZT,debit,perfume,Транзакция perfume на сумму 16886.51 ₸,599564.6736364817,Merchant_71
CLIENT_009,2025-07-15,107305.23995816546,KZT,credit,валюта,Транзакция валюта на сумму 107305.24 ₸,706869.9135946472,Merchant_85
